Price,Close,High,Low,Open,Volume,SMA_20,RSI,MACD,MACD_Signal
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,
Date,,,,,,,,,
2015-04-01,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000,,,,
2015-04-02,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000,,,,
2015-04-06,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000,,,,
2015-04-07,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500,,,,
2015-04-08,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500,,,,
2015-04-09,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000,,,,
2015-04-10,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500,,,,
2015-04-13,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000,,,,
2015-04-14,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000,,,,
2015-04-15,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000,,,,
2015-04-16,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500,,,,
2015-04-17,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500,,,,
2015-04-20,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500,,,,
2015-04-21,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500,,,,
2015-04-22,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000,,84.97124127751712,,
2015-04-23,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000,,82.36980326493607,,
2015-04-24,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000,,81.82386161891873,,
2015-04-27,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000,,88.28032880127483,,
2015-04-28,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000,,85.6094237801608,,
2015-04-29,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500,14.059299945831299,86.42381561121475,,
2015-04-30,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500,14.187499952316283,72.14046938213106,,
2015-05-01,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500,14.304266691207886,72.10039875877939,,
2015-05-04,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000,14.395633363723755,75.39929505675822,,
2015-05-05,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500,14.494633340835572,76.9947830553757,,
2015-05-06,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500,14.570499992370605,71.81451037028154,,
2015-05-07,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500,14.659533357620239,76.17766708045528,0.7597819241813486,
2015-05-08,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000,14.745233345031739,75.8007471908405,0.7556574050637064,
2015-05-11,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500,14.844266653060913,77.60921883905435,0.7591306580958666,
2015-05-12,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000,14.968533325195313,80.47391273855244,0.7811210644565865,
2015-05-13,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000,15.086366653442383,77.30880970747074,0.7811520471571427,
2015-05-14,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500,15.211033296585082,77.86180074196582,0.777166940968689,
2015-05-15,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000,15.351199913024903,80.49875605444673,0.7903960794503249,
2015-05-18,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000,15.496133184432983,80.30315126311957,0.7912747524938606,
2015-05-19,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000,15.621899843215942,76.71242684370328,0.7743836802653643,0.7744516169036544
2015-05-20,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000,15.704933261871338,70.80399542027469,0.7374875285575975,0.7670587992344431
2015-05-21,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000,15.794999933242797,71.86621512097669,0.7069297978540892,0.7550329989583724
2015-05-22,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500,15.892666578292847,73.58571122809983,0.6861536719050179,0.7412571335477016
2015-05-26,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500,15.945699882507324,72.97112799466738,0.6606207958453183,0.725129866007225
2015-05-27,16.495332717895508,16.633333206176758,16.3700008392334,16.567333221435547,51123000,16.00219988822937,72.89824427964217,0.632928354979672,0.7066895638017144
2015-05-28,16.76333236694336,16.786666870117188,16.336666107177734,16.468666076660156,54709500,16.06553316116333,76.311235631629,0.6253980288126311,0.6904312568038977
2015-05-29,16.719999313354492,16.857999801635742,16.6286678314209,16.733333587646484,56839500,16.148033142089844,74.67375746420375,0.6089143897480316,0.6741278833927244
2015-06-01,16.6299991607666,16.773332595825195,16.49799919128418,16.76066780090332,37576500,16.226099729537964,71.2539277852703,0.5818811630408582,0.6556785393223512
2015-06-02,16.55666732788086,16.626667022705078,16.420000076293945,16.594667434692383,32022000,16.285566425323488,68.501167321583,0.5482203273786439,0.6341868969336097
2015-06-03,16.599332809448242,16.71466636657715,16.46733283996582,16.546667098999023,26722500,16.339033079147338,69.24561713381726,0.5190038668865178,0.6111502909241914
2015-06-04,16.39466667175293,16.6200008392334,16.380666732788086,16.5,36804000,16.39066638946533,61.71105587946906,0.47387226016757467,0.5836946847728681
2015-06-05,16.609333038330078,16.64666748046875,16.3786678314209,16.399999618530273,45330000,16.431799697875977,65.90187460923981,0.45023686807578045,0.5570031214334507
2015-06-08,17.086000442504883,17.25,16.687332153320312,16.72333335876465,75255000,16.497399711608885,72.97520606719915,0.4646129564499901,0.5385250884367585
2015-06-09,17.066667556762695,17.182666778564453,16.94266700744629,17.02666664123535,39166500,16.55243310928345,72.31994030262598,0.46903931450220426,0.5246279336498476
2015-06-10,16.713333129882812,16.933332443237305,16.566667556762695,16.793333053588867,51817500,16.572299766540528,61.45827389065977,0.43897585938457695,0.5074975187967935
2015-06-11,16.76066780090332,16.95800018310547,16.69533348083496,16.884000778198242,30661500,16.59973316192627,62.27568006274819,0.4141952815888139,0.4888370713551976
2015-06-12,16.71266746520996,16.8973331451416,16.680667877197266,16.680667877197266,21334500,16.62169990539551,60.865966527511965,0.38623103822812155,0.46831586472978237
2015-06-15,16.691999435424805,16.75200080871582,16.400667190551758,16.64666748046875,32793000,16.62683324813843,60.233712636242046,0.35827150571790156,0.4463069929274063
2015-06-16,16.874666213989258,16.895999908447266,16.606666564941406,16.67533302307129,29770500,16.641399955749513,63.81163658814756,0.3468547317481665,0.4264165406915584
2015-06-17,17.360666275024414,17.624000549316406,16.801332473754883,16.81133270263672,82693500,16.685633277893068,71.2287677516463,0.37272644097982877,0.4156785207492125
2015-06-18,17.459333419799805,17.56399917602539,17.334667205810547,17.46666717529297,41740500,16.74409990310669,72.46274888976185,0.3966195872148681,0.41186673404234364
2015-06-19,17.500667572021484,17.586666107177734,17.34000015258789,17.49333381652832,36945000,16.8003999710083,72.98546833775818,0.4141167186336254,0.41231673096060006
2015-06-22,17.319332122802734,17.626667022705078,17.04599952697754,17.476667404174805,68416500,16.840599918365477,66.97867123713046,0.4086405126151007,0.41158148729150024
2015-06-23,17.844667434692383,17.866666793823242,17.238000869750977,17.35466766357422,58062000,16.90796661376953,73.72525155557604,0.44160025628278277,0.41758524108975675
2015-06-24,17.67799949645996,17.823333740234375,17.58133316040039,17.798667907714844,36184500,16.967099952697755,68.91463478305516,0.4490954876587736,0.42388729040356016
2015-06-25,17.91933250427246,18.0939998626709,17.683332443237305,17.76333236694336,42738000,17.02489995956421,71.78546039499716,0.4691015585890099,0.4329301440406501
2015-06-26,17.805999755859375,17.94066619873047,17.733333587646484,17.926000595092773,57576000,17.079199981689452,68.5822466148478,0.470389154930583,0.44042194621863673
2015-06-29,17.468000411987305,17.729999542236328,17.3799991607666,17.463333129882812,52183500,17.12110004425049,59.98538381447534,0.43907448469067845,0.44015245391304514
2015-06-30,17.884000778198242,18.06133270263672,17.600000381469727,17.65333366394043,46303500,17.18746671676636,65.6864544557841,0.4427217154575409,0.44066630622194436
2015-07-01,17.94333267211914,18.174667358398438,17.856666564941406,18.073999404907227,31518000,17.2546667098999,66.42127476928889,0.44526699930039726,0.441586444837635
2015-07-02,18.667999267578125,18.829999923706055,18.220666885375977,18.68000030517578,107458500,17.368333339691162,73.80093099814142,0.4999950612161683,0.45326816811334164
2015-07-06,18.648000717163086,18.779333114624023,18.420000076293945,18.591999053955078,61828500,17.47026672363281,73.32202383975832,0.5355798970291339,0.4697305138965001
2015-07-07,17.858667373657227,18.34666633605957,17.384666442871094,18.333332061767578,91576500,17.50890007019043,57.47021217674444,0.49438951709262113,0.4746623145357244
2015-07-08,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500,17.505433368682862,45.8272389207557,0.3877733909724057,0.45728452982306067
2015-07-09,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500,17.529500102996828,48.40614091914553,0.31556493473443936,0.42894061080533646
2015-07-10,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500,17.55530004501343,49.482326006782536,0.2619363931323626,0.3955397672707417
2015-07-13,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500,17.593533325195313,52.11467328831898,0.23294227763391362,0.36302026934337606
2015-07-14,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000,17.644433307647706,55.03996636258571,0.2261317293857381,0.3356425613518485
2015-07-15,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000,17.677833366394044,52.55341293132698,0.2048704326296793,0.30948813560741467
2015-07-16,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000,17.698733425140382,55.600049882478196,0.204704231406172,0.2885313547671662
2015-07-17,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500,17.741300106048584,61.5878608861999,0.2446799185921158,0.2797610675321561
2015-07-20,18.817333221435547,19.110000610351562,18.16933250427246,18.333332061767578,74677500,17.807133388519286,66.25537381671697,0.3136293414951723,0.2865347223247594
2015-07-21,17.784666061401367,18.233333587646484,17.770000457763672,18.003332138061523,91630500,17.83040008544922,52.30506267429477,0.28169741400629533,0.2855672606610666
2015-07-22,17.857999801635742,17.96266746520996,17.390666961669922,17.417999267578125,46575000,17.831066703796388,53.06089548119353,0.25931928013477545,0.28031766455580837
2015-07-23,17.81333351135254,17.99333381652832,17.684667587280273,17.976667404174805,33408000,17.837833404541016,52.51501485590238,0.235268225823841,0.27130777680941487
2015-07-24,17.694000244140625,18.07266616821289,17.594667434692383,17.825332641601562,42547500,17.826566791534425,51.00526686592316,0.20422422491006387,0.2578910664295447
2015-07-27,16.867332458496094,17.6286678314209,16.71933364868164,17.495332717895508,70413000,17.77963342666626,41.99781705623787,0.11162965183606133,0.22863878351084804
2015-07-28,17.654666900634766,17.69333267211914,16.78933334350586,17.049999237060547,58437000,17.788966751098634,50.89279651095339,0.10061921929243312,0.20303487066716505
2015-07-29,17.58799934387207,17.859333038330078,17.46666717529297,17.618000030517578,41851500,17.774166679382326,50.19091198144564,0.08552794460291224,0.1795334854543145
2015-07-30,17.785999298095703,17.79599952697754,17.474000930786133,17.512666702270508,30519000,17.766300010681153,52.29520689304331,0.0885244870537143,0.16133168577419446
2015-07-31,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000,17.72006673812866,51.78749288377075,0.08645986523567473,0.14635732166649051
2015-08-03,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500,17.654300022125245,47.05231262838484,0.05109719228683218,0.12730529579055885
2015-08-04,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500,17.648966693878172,51.889636899616846,0.05626026834185183,0.11309629030081746
2015-08-05,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500,17.69953336715698,54.6223440702247,0.08013906600273657,0.10650484544120128
2015-08-06,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000,17.660233306884766,39.54355946104438,-0.029701098066837517,0.07926365673959353
2015-08-07,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000,17.604766654968262,37.84647759658072,-0.13467136856716877,0.03647665167824107
2015-08-10,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500,17.534700012207033,37.19586976964764,-0.22266417145384665,-0.015351512948176473
2015-08-11,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500,17.440433406829833,35.39279509600589,-0.30911629320730327,-0.07410446900000184
2015-08-12,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000,17.357200050354002,36.10065687208724,-0.3690722373673907,-0.13309802267347962
2015-08-13,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000,17.27663335800171,39.9448285552655,-0.38875959371038604,-0.1842303368808609
2015-08-14,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000,17.17159996032715,40.513145022162,-0.3963503376864388,-0.2266543370419765
2015-08-17,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500,17.080699920654297,49.949727781335255,-0.33481392636024054,-0.24828625490562933
2015-08-18,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000,17.060533237457275,53.771713851090894,-0.2523131629253328,-0.24909163650957003
2015-08-19,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500,17.018466567993165,49.857623551361364,-0.21389061302991053,-0.24205143181363814
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000,16.935066509246827,41.99223657286839,-0.2508581071969047,-0.24381276689029147
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000,16.819599866867065,36.56860371600047,-0.33764228606809255,-0.26257867072585167
2015-08-24,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000,16.705799913406373,31.935776418287983,-0.46507371697599353,-0.3030776799758801
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500,16.556499910354614,32.82911238434301,-0.5534441215995898,-0.35315096830062204
