Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-09-25,163.8957977294922,165.72299479262685,163.01193449526463,165.41704412968002,155054800
2015-09-28,159.78245544433594,163.0969230646322,159.4680108400387,162.9864369202651,178515900
2015-09-29,159.8759307861328,161.25271514433516,158.86459359234286,160.00341778351893,159045600
2015-09-30,162.8589324951172,163.028902169297,160.99773408838945,161.78809890886018,163452000
2015-10-01,163.2838897705078,163.589840421026,161.3207118329565,163.24139410307475,131079000
2015-10-02,165.7230682373047,165.7485630565275,160.7258761838174,161.27829419199304,211003300
2015-10-05,168.67201232910156,168.90147856426722,166.85330924442903,166.96379538874163,126320800
2015-10-06,168.0940704345703,169.10540751426612,167.42268567502921,168.5360019668439,110274500
2015-10-07,169.47091674804688,169.82785708913565,167.83067700081304,169.03747900197783,124307300
2015-10-08,171.00062561035156,171.28957538692606,168.77397982511127,169.07993046144202,153055200
2015-10-09,171.1026153564453,171.58702966251224,170.46521923887602,171.14511102452136,107069200
2015-10-12,171.26412963867188,171.468088142744,170.7457134943884,171.17913828340176,56395600
2015-10-13,170.18475341796875,171.8079918812072,170.01478372348214,170.52469280694194,88038700
2015-10-14,169.36888122558594,170.71166386131966,169.07143750132715,170.12525739094505,99106200
2015-10-15,171.96949768066406,171.9779916281229,169.66636706916037,170.0403082430894,134142200
2015-10-16,172.75135803222656,172.76834592608677,171.60403977162616,172.37741688157584,114580100
2015-10-19,172.83633422851562,172.83633422851562,171.78251423670693,172.09695885131336,76523900
2015-10-20,172.61537170410156,173.23576697500354,172.13945133366403,172.394412380072,78448500
2015-10-21,171.54452514648438,173.1932453345911,171.3745424957973,173.04027651039942,102038000
2015-10-22,174.44259643554688,174.65506184661572,171.54457808414088,172.50491292402762,174911700
2015-10-23,176.35475158691406,176.72869271411736,175.3264264549621,176.13379226986535,144442300
2015-10-26,175.9213409423828,176.23578556633333,175.54739978532913,176.17630200108832,69033000
2015-10-27,175.58139038085938,175.921329792349,174.8929916756283,175.24143800151245,77905800
2015-10-28,177.5785369873047,177.60403179188353,175.2499250500653,175.9213098504011,135906700
2015-10-29,177.4766082763672,177.85054947374974,176.9496982079788,177.06867831915875,90525500
2015-10-30,176.71168518066406,177.9949842703674,176.5502223980661,177.67203276945824,131076900
2015-11-02,178.80233764648438,178.997802135538,176.91564431984662,177.0431313092904,86270800
2015-11-03,179.32080078125,179.881712559487,178.21597808807806,178.4454443551494,95246100
2015-11-04,178.77684020996094,179.74568166333276,178.23292944610054,179.61820764362156,96224500
2015-11-05,178.598388671875,179.30377527157242,177.6975375585782,178.83634885395878,78408700
2015-11-06,178.50491333007812,178.74288649327303,177.16214349975942,178.24996524068726,110471500
2015-11-09,176.83914184570312,178.03744939766656,175.87879442163754,177.88446761952972,131008700
2015-11-10,177.24710083007812,177.28110254986547,176.08279480056436,176.35474371958037,75874600
2015-11-11,176.5502166748047,177.5700477887893,176.48222620482488,177.5190581782685,67846000
2015-11-12,174.0856475830078,175.9723413784113,174.0686596878124,175.49642095576158,121315200
2015-11-13,172.1309814453125,173.94119099955032,172.04600305680225,173.66924200131317,153577100
2015-11-16,174.7484893798828,174.807985899887,171.82496421514261,171.94395725515105,117645200
2015-11-17,174.6210479736328,175.95532381996983,174.11963278790748,175.06297959610046,121123700
2015-11-18,177.39161682128906,177.53609174421882,175.06300422272042,175.10548693051308,121342500
2015-11-19,177.23858642578125,177.66351709907832,176.9411297673313,177.2725751737888,88220500
2015-11-20,177.88450622558594,178.57289195696526,177.502071149026,178.00348631535698,94011500
2015-11-23,177.68057250976562,178.45393671704028,177.21314603205522,177.94402753324084,64931200
2015-11-24,177.91848754882812,178.32641738586582,176.26975437398713,176.66068335219035,98874400
2015-11-25,177.89300537109375,178.24994562481882,177.62953742795364,178.04597420789452,51980100
2015-11-27,178.096923828125,178.30089519924712,177.502023538836,177.98643771445217,37317800
2015-11-30,177.3576202392578,178.37745157063347,177.24713408100698,178.25847146477062,112822700
2015-12-01,179.04881286621094,179.1678059242048,177.71453706738293,177.99499291581722,97858400
2015-12-02,177.2216033935547,179.320762168213,176.96664237036038,178.99781067430976,108441300
2015-12-03,174.74002075195312,177.7485247082022,174.00913935487404,177.4765757758173,166224200
2015-12-04,178.14804077148438,178.44549761268178,174.74009934634566,174.74009934634566,192913900
2015-12-07,177.06861877441406,178.2414186279809,176.091270433944,177.8164879498257,102027100
2015-12-08,175.87887573242188,177.01768729496908,174.88453910232974,175.48794661351064,103372400
2015-12-09,174.5106201171875,177.3491554367037,173.5247773100229,175.23300783937202,162401500
2015-12-10,174.9609832763672,176.2867651447008,174.34058801087414,174.57854819401825,116128900
2015-12-11,171.57003784179688,173.49072009700674,171.2555802795187,172.819335241061,211173300
2015-12-14,172.43685913085938,172.56434611141307,169.92977079422775,171.7314856367858,182385200
2015-12-15,174.2470703125,175.16492212010786,172.41136669728428,173.96661451285414,154069600
2015-12-16,176.79666137695312,177.10261199165916,174.0516127578039,175.38588837759445,197017000
2015-12-17,174.10263061523438,177.1791251521811,174.0856297539212,177.111134674786,173092500
2015-12-18,171.0009765625,173.48878202257535,170.8385397944982,173.35200483718353,251393500
2015-12-21,172.41160583496094,172.59114466127477,171.06083152352315,172.18933147169992,99094300
2015-12-22,173.97613525390625,174.27536232616632,172.30904467497706,173.30929902233456,111026200
2015-12-23,176.1305389404297,176.17328752926636,174.8994526341456,174.99349431157114,110987200
2015-12-24,175.83982849121094,176.39553396792772,175.61755412754565,175.87403257487372,48539600
2015-12-28,175.43801879882812,175.48075433352741,174.35226748974472,175.13879178572296,65899900
2015-12-29,177.3102569580078,177.64367496199552,176.5151882735114,176.5493793055726,92640700
2015-12-30,176.0535888671875,177.1478979684373,175.9082540990229,177.06240078949907,63317700
2015-12-31,174.29241943359375,176.0193603289964,174.29241943359375,175.36962626059398,114877900
2016-01-04,171.85594177246094,171.86448627225366,169.77848035949575,171.40283542772687,222353500
2016-01-05,172.14657592773438,172.60822667738654,171.0266335682685,172.1807669649165,110845800
2016-01-06,169.97506713867188,171.0351587570948,168.93206451439315,169.56469646860458,152112600
2016-01-07,165.8971405029297,168.79531724193933,165.5038717719709,166.99143647815808,213436100
2016-01-08,164.07615661621094,167.4359971931574,163.78548710330497,166.87174716572562,209817200
2016-01-11,164.2385711669922,165.34996902787964,162.28081142464907,165.0079934310492,187941300
2016-01-12,165.56369018554688,166.32456791159595,163.40928969632697,165.7004804170923,172330500
2016-01-13,161.4344482421875,166.58961170348852,161.04973708217204,166.23909158312586,221168900
2016-01-14,164.08468627929688,165.2217307305419,160.43418956454968,162.04998682789036,240795600
2016-01-15,160.56243896484375,161.37460993019045,158.60467893069068,159.67332837063032,324846400
2016-01-19,160.776123046875,162.5287102380622,159.1859726114855,162.40047755981843,195244400
2016-01-20,158.71578979492188,160.2973959866712,154.7575216339818,158.18574391327064,286547800
2016-01-21,159.60487365722656,161.46859132309862,157.8522866209956,159.1945160780952,195772900
2016-01-22,162.87924194335938,163.08441424323456,161.4771746990636,162.24659691366418,168319600
2016-01-25,160.4170379638672,162.56288045694924,160.22041020072407,162.36625269380613,130371700
2016-01-26,162.60569763183594,162.88782265191693,160.74197925346937,161.08394185930484,141036800
2016-01-27,160.83599853515625,163.7683659548094,159.92122847209345,162.0756291150243,185681700
2016-01-28,161.673828125,162.60568725471418,160.00673769912686,162.4005149223214,143798800
2016-01-29,165.61500549316406,165.7517957430721,162.3321177655879,162.4518059729984,210529300
2016-02-01,165.55514526367188,166.3502271307359,164.00774315582538,164.5976396599294,136061600
2016-02-02,162.57147216796875,164.11887415605383,162.04141328260488,164.11032965848008,182564900
2016-02-03,163.5460968017578,163.95645449369835,159.95543764594765,163.64013846501877,205054900
2016-02-04,163.8026123046875,164.78576469705652,162.40054458211463,163.04173432801755,139531800
2016-02-05,160.68206787109375,163.862368474079,160.04087844379885,163.28102965494713,180788300
2016-02-08,158.51919555664062,159.11763668609393,156.27931030995612,158.8184226438864,191526700
2016-02-09,158.52772521972656,159.8186620835523,156.62125828395642,156.75804854218273,184513100
2016-02-10,158.3909149169922,161.01551059258904,158.262669184808,159.36552247443404,148214100
2016-02-11,156.33058166503906,157.3906865505643,154.81737048413657,155.8860198685238,219058900
2016-02-12,159.55357360839844,159.57066259988326,157.27094092213449,158.12586011751569,127632400
2016-02-16,162.24659729003906,162.27224382758297,160.4085258592103,161.38313342098124,120250700
2016-02-17,164.8968505859375,165.27301719212406,163.29814250964463,163.42638824086325,136009500
2016-02-18,164.2214813232422,165.23029310252636,163.9051652870858,165.17044247674752,102343000
2016-02-19,164.14454650878906,164.29842575952352,162.81941865452853,163.4349617475394,114793000
2016-02-22,166.521240234375,166.66657500235814,165.67486512608002,165.74326026013762,103640300
2016-02-23,164.4180908203125,166.12792947004937,164.29838959159864,165.8543490244753,111455300
2016-02-24,165.17042541503906,165.45255038234765,161.85334701478644,162.97328934120145,150812200
2016-02-25,167.1708984375,167.1794559785153,164.85407465792443,165.62349673744453,110728300
2016-02-26,166.78622436523438,168.145543094689,166.6237875903244,168.05151448293577,129833700
2016-02-29,165.4782257080078,167.76085933692667,165.281597864478,166.80335361709055,125918100
2016-03-01,169.36810302734375,169.45360019554028,166.23909451987416,166.7178473536875,141799700
2016-03-02,170.12896728515625,170.18026036396623,168.6328582763672,169.05177349504083,102415000
2016-03-03,170.7957763671875,170.81287840576243,169.36806270446044,169.94940156567628,95172200
2016-03-04,171.35147094726562,172.13800819166164,170.1545891319385,170.99240640266748,129293600
2016-03-07,171.48825073242188,171.8986213684485,170.342662058171,170.41960166053875,100219000
2016-03-08,169.61602783203125,170.91550915720234,169.45360408079193,170.40256527137137,123974900
2016-03-09,170.453857421875,170.8043645095103,169.6416734449435,170.43675537892997,94801200
2016-03-10,170.59060668945312,171.89864533725535,168.74399074997967,170.9496843073028,156838700
2016-03-11,173.34344482421875,173.386193401247,170.5735144452531,172.06106578357637,137964500
2016-03-14,173.12118530273438,173.58283605705947,172.49709776882082,172.83051582612097,73612000
2016-03-15,172.8390350341797,173.14680650704125,171.8815295830696,172.14655248149947,93169100
2016-03-16,173.8393096923828,174.2496804015933,172.30900968835283,172.35175826785832,129303200
2016-03-17,174.94219970703125,175.45514363351288,173.35204874936662,173.75386199988128,134278500
2016-03-18,175.62960815429688,175.97333439769304,175.13119592275143,175.44914335350867,138372400
2016-03-21,175.87887573242188,176.11089824821914,175.13126365213384,175.3632861679311,72926700
2016-03-22,175.78433227539062,176.36008111269715,174.9336049856676,175.09686647587017,97471900
2016-03-23,174.62420654296875,175.58665057726404,174.45233029771612,175.39759719733937,81052500
2016-03-24,174.54685974121094,174.58124023573043,173.360994926623,173.58441569173277,84360900
2016-03-28,174.64999389648438,175.18277356833048,174.19455067139324,174.9679413635774,62408200
2016-03-29,176.26553344726562,176.37725039619886,173.9281578741503,174.23751679154256,92922900
2016-03-30,177.03890991210938,177.76933147052588,176.66939173712086,177.27952090927198,86365300
2016-03-31,176.60928344726562,177.37408566216794,176.4460088543676,176.94442120183365,94584100
2016-04-01,177.81231689453125,178.00137028288916,175.28588807949137,175.603848657539,114423500
2016-04-04,177.23658752441406,177.94124352387857,176.92722859260599,177.73499986523368,63497000
2016-04-05,175.4663848876953,177.2451890412992,175.20858357363576,175.8788591227989,99662200
2016-04-06,177.38265991210938,177.44281922561294,175.28589541696368,175.4663602451567,91839800
2016-04-07,175.2600860595703,176.64360579356563,174.52106285174085,176.2826893123906,113859000
2016-04-08,175.73272705078125,176.89282609286437,175.19134574950033,176.4545600442785,95040600
2016-04-11,175.3202667236328,177.08189339891936,175.22574003045207,176.37723748387793,83757500
2016-04-12,176.9530029296875,177.23658303602332,175.04529175056885,175.49214644349058,115350600
2016-04-13,178.74038696289062,178.82632508616484,177.74356242710314,177.8810581794152,96336400
2016-04-14,178.7489471435547,179.25596101064806,178.39663236364075,178.80051787671937,65212900
2016-04-15,178.55133056640625,178.88646826180965,178.2247814382586,178.74897251181943,75761600
2016-04-18,179.8059844970703,179.84035188379178,177.88108303270684,178.5513585284823,82531000
2016-04-19,180.37307739257812,180.63087860861535,179.5481292360364,180.23559477469752,88316100
2016-04-20,180.54498291015625,181.24962569520466,179.93485370360074,180.41607572506143,81100300
2016-04-21,179.57395935058594,180.6738992817701,179.29896781163075,180.56218233002977,85695000
2016-04-22,179.57395935058594,179.84893777722283,178.6630728243539,179.21304278994597,99251700
2016-04-25,179.2646026611328,179.30757172867024,178.34511444264203,178.9638323006893,66166500
2016-04-26,179.53097534179688,180.04657787826676,179.04975330099415,179.63409060416396,75864200
2016-04-27,179.9004669189453,180.29575077437718,178.78333699685857,179.1442534740284,77329400
2016-04-28,178.26776123046875,180.2528087083007,177.8466985002118,179.13569173125254,97216200
2016-04-29,177.3052978515625,177.99276345576592,176.18816788377143,177.64043553066824,142424100
2016-05-02,178.71461486816406,178.89506657658168,177.37406401350742,177.8123169891245,62188000
2016-05-03,177.15921020507812,177.70918005562044,176.40299674346414,177.4685690655279,106422100
2016-05-04,176.17100524902344,176.89285145834552,175.66400436748364,176.15382811265513,92243800
2016-05-05,176.13656616210938,177.00448323883867,175.7069019060887,176.6435668372588,67619200
2016-05-06,176.78114318847656,176.82411225614234,175.19998115199598,175.35465406081065,89315000
2016-05-09,176.9272003173828,177.36545327060645,176.471757117273,176.65222192878653,74374900
2016-05-10,179.12704467773438,179.14423492124274,177.5716620042325,177.64040986595202,77472200
2016-05-11,177.4513702392578,179.20439495549584,177.4513702392578,178.66302681012309,81727000
2016-05-12,177.5029754638672,178.302158159173,176.4803719750239,178.1302818893397,89586300
2016-05-13,175.9561309814453,177.76072640498978,175.62959500835498,177.2021680232004,96474600
2016-05-16,177.69198608398438,178.17320805407886,176.0678553787579,176.12801468117735,77486800
2016-05-17,176.0335235595703,177.70921222689708,175.50073074592746,177.41704355922326,114924900
2016-05-18,176.08509826660156,177.2795649824402,174.98515825974238,175.68121261117304,120062100
2016-05-19,175.4749755859375,175.76714429300065,174.25473000439172,175.3546700528927,115430500
2016-05-20,176.5834503173828,177.10764132225955,176.0420690679306,176.0936266893423,104990400
2016-05-23,176.34291076660156,176.88427912300904,176.1538573366434,176.6006989780718,58682600
2016-05-24,178.62867736816406,178.94663794749601,177.14204218308763,177.1678209986663,93537800
2016-05-25,179.84031677246094,180.2613925734208,178.62866010807278,179.31612571915008,76621400
2016-05-26,179.8918914794922,180.2098520582916,179.57394401300994,179.97782960615518,55280700
2016-05-27,180.665283203125,180.67387177029022,180.00359638654862,180.05515401417242,64211200
2016-05-31,180.321533203125,181.051967850918,179.75437310806095,180.94025092277388,109879400
2016-06-01,180.69110107421875,180.87155280990748,179.50522293327344,179.70286491932464,69936200
2016-06-02,181.2410125732422,181.25818970574102,179.80593527069752,180.28715722696222,63044700
2016-06-03,180.69969177246094,181.05201979128742,179.47944622873146,180.6739129527731,101757100
2016-06-06,181.619140625,181.98005713460523,180.89729449347317,181.06056905760047,64887000
2016-06-07,181.90269470214844,182.46985479665423,181.7480218285462,181.77380064081325,60974800
2016-06-08,182.49560546875,182.62451262252364,181.91126833104587,182.04016237250605,66170900
2016-06-09,182.2464599609375,182.36676547272472,181.48165782622215,181.7566362335998,73786900
2016-06-10,180.5191650390625,181.19802886267848,179.96918214802372,180.85430266809308,113829200
2016-06-13,179.12704467773438,180.77695402206135,179.0411196848204,179.90903685344088,117751200
2016-06-14,178.77471923828125,179.37625975844105,177.8122753857281,178.7403518631104,125059300
2016-06-15,178.525634765625,179.90915525147847,178.33658129955887,178.7748344550817,109124500
2016-06-16,179.05833435058594,179.23021059707077,176.66940138239343,178.52555470096962,149533100
2016-06-17,178.39149475097656,178.97887082759283,177.72636686850896,178.9529579524778,117055700
2016-06-20,179.5403289794922,181.06060794740355,179.45394395087587,180.37821367115205,82789600
2016-06-21,180.0500030517578,180.46462227645551,179.47989337998132,179.92907189536652,72461700
2016-06-22,179.75628662109375,180.96559799419887,179.60942942960452,180.23136475877442,95560500
2016-06-23,182.09713745117188,182.14896318904252,180.76689518398118,181.23334000531992,102731400
2016-06-24,175.55824279785156,182.13174357887192,175.10906431992788,175.89512336116772,333444400
2016-06-27,172.4140167236328,174.14161202875735,171.5933984092937,174.1329656167078,230775800
2016-06-28,175.523681640625,175.54959451594976,173.72698092857257,174.03794861297598,159382400
2016-06-29,178.51243591308594,178.7456518022095,176.8366662655687,176.94031777184586,137328600
2016-06-30,180.94833374023438,181.00015949198846,178.42604610431894,178.98752250283675,165021900
2016-07-01,181.32839965820312,181.82077064141387,180.78420292528725,180.9483265863575,106055300
2016-07-05,180.0240936279297,180.60283654322805,179.41943783437227,180.49053861710033,109803700
2016-07-06,181.1038055419922,181.22473667714445,178.85792654001548,179.5230543736056,96021500
2016-07-07,180.99151611328125,181.9589652398035,180.214103519541,181.28520414376038,85593800
2016-07-08,183.6865692138672,183.937077919197,182.07127178907598,182.30450085046772,133971000
2016-07-11,184.3343963623047,184.91315233366598,183.9456900914913,184.15300625349408,73633900
2016-07-12,185.67330932617188,185.97564378742683,184.36033315745996,185.3105158809699,101275600
2016-07-13,185.6473846435547,186.10519633199235,185.1550268494167,186.09656310069371,87324100
