Price,Close,High,Low,Open,Volume,SMA_20,RSI,MACD,MACD_Signal
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2018-01-30,250.83847045898438,253.49141522357564,250.35772474366567,251.58628203367485,131796400,247.60236282348632,65.30169499826417,4.022476659900036,3.9336747019452734
2018-01-31,250.96310424804688,252.20945693267677,249.87699108677276,251.7020317753834,108364800,248.18681640625,65.57981978132746,3.769918772351076,3.9009235160264337
2018-02-01,250.6781768798828,251.99576503780298,249.87695221928067,250.22416496766138,90102500,248.6813537597656,64.31071402961894,3.5063544974964884,3.822009712320445
2018-02-02,245.22093200683594,249.47635296782582,245.18531417333008,249.34279288429047,173174800,248.8522834777832,45.96366557429972,2.8245640415981654,3.622520578175989
2018-02-05,234.9652099609375,245.57707119500864,234.41325570440225,243.44046267971515,294681800,248.42986068725585,29.139280882173573,1.440088688824403,3.1860342003056723
2018-02-06,239.59458923339844,240.10204164757903,230.30922615413385,231.4131348431255,355026800,248.21664428710938,39.84335997397324,0.7082697226159098,2.69048130476772
2018-02-07,238.29473876953125,242.4700127201443,238.21459185381423,239.03363899555023,167376100,247.91083984375,38.10292660137494,0.023144059977511233,2.1570138558096783
2018-02-08,229.35658264160156,238.73988542101256,229.32096480607842,238.5974412473681,246449500,247.17682495117188,28.79006224775821,-1.2269143589612383,1.480228212855495
2018-02-09,232.80181884765625,234.68024495697043,225.16342484388665,232.1786291152951,283565300,246.52604598999022,35.34930755701165,-1.9174892706500657,0.8006847161543831
2018-02-12,236.22044372558594,237.70718269585691,232.94430927628497,234.87614892725603,143736000,245.966072845459,41.14267308603225,-2.1639754445811263,0.2077526840072812
2018-02-13,236.8080291748047,237.35998339209482,234.4132390371174,235.00081109152444,81223600,245.4777717590332,42.10299777622322,-2.2855577906625513,-0.2909094109266853
2018-02-14,240.00399780273438,240.3690058496082,235.29453819207214,235.30344944174647,120735700,245.0317512512207,47.153663277809926,-2.0998193075506606,-0.6526913902514804
2018-02-15,243.06651306152344,243.0754243124406,239.27401507973383,241.7667473446715,111200300,244.7597770690918,51.518140533368495,-1.6860649276871698,-0.8593660977386183
2018-02-16,243.13771057128906,245.10519514367547,242.38989907615058,242.43442816027527,160420100,244.43483352661133,51.61817986362538,-1.337004402198147,-0.9548937586305242
2018-02-20,241.6153564453125,243.63625397853053,240.81413186540107,242.1762218017837,86369700,243.93228149414062,49.27681187001463,-1.1697287708850013,-0.9978607610814196
2018-02-21,240.4135284423828,244.5710342997638,240.3156133613187,242.06050683560946,98883700,243.34293060302736,47.44707861292754,-1.1212144415042928,-1.0225314971659945
2018-02-22,240.7251434326172,243.0843156782755,240.04856755383986,241.3483333096358,110511300,242.77406005859376,47.986369465673604,-1.0455690908710267,-1.0271390159070009
2018-02-23,244.56216430664062,244.56216430664062,241.48188683200513,241.96263257332546,92766400,242.39169692993164,54.21648154723377,-0.6683003379927186,-0.9553712803241445
2018-02-26,247.40199279785156,247.49993502837538,245.0517324550154,245.64818841310694,86491400,242.0053237915039,58.20645943749041,-0.13856442304279426,-0.7920099088678745
2018-02-27,244.3127899169922,248.3100552523116,244.25046551677724,247.58892336264074,99099200,241.54906463623047,52.81442246254209,0.03161778105788926,-0.6272843708827217
2018-02-28,241.83795166015625,245.87972008162694,241.51747265406172,245.42568098787888,121907800,241.09903869628906,48.9057717009442,-0.03283189469129866,-0.5083938756444372
2018-03-01,238.3214569091797,243.19115657585277,236.80801138258872,241.62429788182422,176855100,240.4669563293457,43.93079314487359,-0.3634706020405929,-0.47940922092366833
2018-03-02,239.54995727539062,240.1197338821233,235.7574870145464,236.6299200869954,139083200,239.9105453491211,45.997573714042346,-0.5203758779921088,-0.48760255233735644
2018-03-05,242.31871032714844,242.94190020811251,238.2413238525069,238.34817736204704,97307400,239.76543426513672,50.43225801066617,-0.4165079632498987,-0.47338363451986487
2018-03-06,242.93296813964844,243.38700721882793,241.41952265468117,243.3068603014285,79213200,240.16382217407227,51.386066853714276,-0.28138281465416526,-0.434983470546725
2018-03-07,242.8439483642578,243.200045209989,240.5471006161109,240.74295795653023,87063500,240.32629013061523,51.232206841893735,-0.17941018385212715,-0.38386881320780547
2018-03-08,244.01905822753906,244.14367988028798,242.52343538388803,243.529401360852,66901200,240.6125061035156,53.22327820876837,-0.0037315787870682016,-0.30784136632365805
2018-03-09,248.2655792236328,248.26557922363278,245.12297798669232,245.44348413596214,113625300,241.55795593261718,59.63657351522398,0.4727046907248109,-0.15173215491396425
2018-03-12,247.9540557861328,249.1915244895561,247.56234102882277,248.55945042735482,71924800,242.31556777954103,58.99753438550437,0.8157431497073162,0.04176290601029185
2018-03-13,246.35150146484375,249.63654641222487,245.73722300031287,249.12909426005734,91968900,242.8221206665039,55.691478192712566,0.9473701657337301,0.22288435795497952
2018-03-14,245.08741760253906,247.5089145317696,244.52657925463762,247.32196841580247,105895100,243.23609008789063,53.16091811373307,0.9388619053343064,0.3660798674308449
2018-03-15,244.8203582763672,246.25365715123712,244.31290592242033,245.60378776980394,83433000,243.47690811157227,52.61695411642348,0.9001927305081097,0.4729024400462979
2018-03-16,245.0858154296875,246.14946497648313,245.0321883329803,245.35395091322346,100343700,243.57787322998047,53.13033641177827,0.8808138310600668,0.5544847182490518
2018-03-19,241.7696990966797,245.26454342728132,240.0982577379701,244.32604203378693,109208400,243.50947265625,46.37126731547914,0.591059671525386,0.5617997089043186
2018-03-20,242.1808624267578,242.82441477487495,241.49260265277013,242.17191548613212,59757300,243.53774795532226,47.26703585372055,0.3901079355824777,0.5274613542399504
2018-03-21,241.7161102294922,244.25455968573996,241.50160182614457,242.13620737089053,78709600,243.60287704467774,46.32513173935504,0.19114719298974592,0.46019852198990957
2018-03-22,235.673828125,240.3216816105053,235.39671848106363,239.4636209677938,148785900,243.35031127929688,36.21965394912284,-0.448917456328644,0.2783753263261989
2018-03-23,230.6505584716797,236.45147682759045,230.4539167091529,236.12076733544524,183534800,242.65473098754882,30.30163411574411,-1.3459934079816662,-0.046498420535374146
2018-03-26,236.96090698242188,237.24693629092693,231.86614290129953,234.2973374690801,141956100,242.13267669677734,42.919155419209055,-1.5301021110354327,-0.3432191586353859
2018-03-27,232.92982482910156,238.4446867047777,231.3566906894128,237.90841577284743,129941400,241.56352844238282,38.166009063349414,-1.978477567413222,-0.6702708403909532
2018-03-28,232.24154663085938,234.75320925723904,231.12427014896326,233.06387412352836,146452300,241.08370819091797,37.404318090040945,-2.3621275098207093,-1.0086421742769045
2018-03-29,235.2090301513672,237.09500696191495,232.25048432724498,233.3945743080784,111601600,240.92808685302734,42.7127809835021,-2.3990667848878218,-1.286727096399088
2018-04-02,230.1321563720703,235.191187877331,227.6294541656216,234.67275628147306,186286300,240.45719680786132,36.94081667258628,-2.805660800056529,-1.5905138371305765
2018-04-03,233.08169555664062,233.5643665409112,229.5689855248576,231.38344108872855,119956900,239.99534606933594,41.856766648754736,-2.856953147074165,-1.8438016991192945
2018-04-04,235.5755157470703,236.29056180362554,229.3545277678125,229.48859549375928,123715300,239.62747344970703,45.71040839189356,-2.6656443650500137,-2.0081702323054387
2018-04-05,237.4346466064453,238.32846769330482,236.25479622524958,237.3541787046437,82652600,239.3570083618164,48.45326333737117,-2.33707411838526,-2.073951009521403
2018-04-06,232.14328002929688,236.96096287837508,230.60590623000633,235.45042990551596,179521200,238.7632194519043,41.95609784455313,-2.4751172803619284,-2.1541842636895083
2018-04-09,233.287353515625,236.71962394925026,232.33990514329795,233.61806302406322,105442900,238.0143081665039,43.713518604067744,-2.4637991686950897,-2.2161072446906247
2018-04-10,236.99668884277344,237.79220281432418,235.05711208851858,236.21012181206305,103529000,237.46643981933593,49.09505163392855,-2.13095282526686,-2.199076360805872
2018-04-11,235.7543182373047,237.4347066700474,235.4236087158682,235.49510241891053,91140200,236.93658065795898,47.458405433113555,-1.9449978999371922,-2.1482606686321364
2018-04-12,237.69384765625,238.6502428163251,236.91622763390612,237.09500277163735,68890500,236.56690216064453,50.24688368189264,-1.622421205362059,-2.043092775978121
2018-04-13,236.99668884277344,239.13293463196453,235.97774684554128,239.01673351007432,85079200,236.17571868896485,49.23539398391544,-1.4068148547858073,-1.9158371917396584
2018-04-16,238.9451904296875,239.7228377248651,237.81899435560575,238.65024145909032,63405300,235.86868743896486,52.13553594778884,-1.0664243982012067,-1.7459546330319682
2018-04-17,241.50160217285156,242.10939416805164,240.21449719639025,240.73290159764588,64682000,235.85528259277345,55.7105156839735,-0.5836534524400179,-1.5134943969135783
2018-04-18,241.68028259277344,242.49363573012243,241.21547819742744,241.94841799220134,57303900,235.83025360107422,55.958119357444914,-0.18450907736337285,-1.2476973330035372
2018-04-19,240.33961486816406,241.22448919852556,239.29383197816006,241.0189004861971,77655900,235.7614288330078,53.53954198829679,0.023365689492663932,-0.9934847285042971
2018-04-20,238.30169677734375,240.4915699934233,237.40787542829295,240.2681146561606,99953100,235.892822265625,50.001749706692124,0.023395295146400485,-0.7901087237741576
2018-04-23,238.26593017578125,239.44578073774375,237.17546719165088,238.88266900238622,65558000,236.2735908508301,49.93937960433637,0.02029870121600652,-0.6280272387761249
2018-04-24,235.05709838867188,239.52620418699988,233.53759150633752,239.30274889708346,112885500,236.17840042114258,44.56819302065859,-0.23833391466655485,-0.5500885739542108
2018-04-25,235.6381072998047,236.08501793769764,233.15328524421025,234.9945548901484,103840900,236.31381454467774,45.70684935497642,-0.39190196081273143,-0.518451251325915
2018-04-26,238.0335235595703,238.87371767670368,236.22801454044253,236.67492514414076,67731900,236.6034133911133,50.2447542448667,-0.3166653499110623,-0.47809407104294444
